id,split,image,num_runs,parsed_count,parsed_rate,num_unique_predictions,agreement_rate,vote_pred_time_hhmm,vote_pred_time_minutes,vote_support,any_exact,any_tol1,any_tol5
rege_ood_clean_blender_000248,clean,images/sample_00248.png,5,5,1.0,1,1.0,04:45,285,5,False,True,True
rege_ood_clean_blender_000249,clean,images/sample_00249.png,5,5,1.0,2,0.6,10:02,602,3,False,False,False
rege_ood_clean_blender_000250,clean,images/sample_00250.png,5,5,1.0,1,1.0,01:45,105,5,False,False,False
rege_ood_clean_blender_000251,clean,images/sample_00251.png,5,5,1.0,1,1.0,11:12,672,5,False,False,True
rege_ood_clean_blender_000252,clean,images/sample_00252.png,5,5,1.0,2,0.6,09:27,567,3,False,True,True
rege_ood_clean_blender_000253,clean,images/sample_00253.png,5,5,1.0,2,0.6,11:49,709,3,False,True,True
rege_ood_clean_blender_000254,clean,images/sample_00254.png,5,5,1.0,2,0.6,10:10,610,3,False,False,False
rege_ood_clean_blender_000255,clean,images/sample_00255.png,5,5,1.0,2,0.6,07:40,460,3,False,False,False
rege_ood_clean_blender_000256,clean,images/sample_00256.png,5,5,1.0,1,1.0,08:55,535,5,False,False,True
rege_ood_clean_blender_000257,clean,images/sample_00257.png,5,5,1.0,2,0.6,04:00,240,3,False,False,True
rege_ood_clean_blender_000258,clean,images/sample_00258.png,5,5,1.0,1,1.0,10:09,609,5,False,True,True
rege_ood_clean_blender_000259,clean,images/sample_00259.png,5,5,1.0,1,1.0,07:45,465,5,False,False,False
rege_ood_clean_blender_000260,clean,images/sample_00260.png,5,5,1.0,1,1.0,09:27,567,5,False,False,True
rege_ood_clean_blender_000261,clean,images/sample_00261.png,5,5,1.0,1,1.0,10:48,648,5,False,False,True
rege_ood_clean_blender_000262,clean,images/sample_00262.png,5,5,1.0,2,0.8,10:15,615,4,False,False,False
rege_ood_clean_blender_000263,clean,images/sample_00263.png,5,5,1.0,1,1.0,10:18,618,5,False,False,False
rege_ood_clean_blender_000264,clean,images/sample_00264.png,5,5,1.0,1,1.0,11:35,695,5,False,False,False
rege_ood_clean_blender_000265,clean,images/sample_00265.png,5,5,1.0,4,0.4,10:17,617,2,False,False,False
rege_ood_clean_blender_000266,clean,images/sample_00266.png,5,5,1.0,1,1.0,07:38,458,5,False,True,True
rege_ood_clean_blender_000267,clean,images/sample_00267.png,5,5,1.0,1,1.0,10:40,640,5,True,True,True
rege_ood_clean_blender_000268,clean,images/sample_00268.png,5,3,0.6,1,1.0,07:19,439,3,False,False,False
rege_ood_clean_blender_000269,clean,images/sample_00269.png,5,5,1.0,1,1.0,10:55,655,5,False,False,True
rege_ood_clean_blender_000270,clean,images/sample_00270.png,5,0,0.0,0,0.0,,,0,False,False,False
rege_ood_clean_blender_000271,clean,images/sample_00271.png,5,5,1.0,1,1.0,10:53,653,5,False,False,False
rege_ood_clean_blender_000272,clean,images/sample_00272.png,5,5,1.0,1,1.0,11:57,717,5,False,False,False
rege_ood_clean_blender_000273,clean,images/sample_00273.png,5,5,1.0,4,0.4,10:11,611,2,False,False,True
rege_ood_clean_blender_000274,clean,images/sample_00274.png,5,0,0.0,0,0.0,,,0,False,False,False
rege_ood_clean_blender_000275,clean,images/sample_00275.png,5,5,1.0,2,0.6,12:07,7,3,False,False,False
rege_ood_clean_blender_000276,clean,images/sample_00276.png,5,5,1.0,1,1.0,11:48,708,5,False,True,True
rege_ood_clean_blender_000277,clean,images/sample_00277.png,5,2,0.4,1,1.0,07:15,435,2,False,False,False
rege_ood_clean_blender_000278,clean,images/sample_00278.png,5,5,1.0,2,0.6,09:23,563,3,False,True,True
rege_ood_clean_blender_000279,clean,images/sample_00279.png,5,5,1.0,1,1.0,02:49,169,5,False,False,True
rege_ood_clean_blender_000280,clean,images/sample_00280.png,5,5,1.0,2,0.6,01:00,60,3,False,False,False
rege_ood_clean_blender_000281,clean,images/sample_00281.png,5,5,1.0,2,0.6,07:27,447,3,False,False,False
rege_ood_clean_blender_000282,clean,images/sample_00282.png,5,5,1.0,1,1.0,12:45,45,5,False,False,True
rege_ood_clean_blender_000283,clean,images/sample_00283.png,5,5,1.0,1,1.0,07:51,471,5,False,True,True
rege_ood_clean_blender_000284,clean,images/sample_00284.png,5,5,1.0,1,1.0,02:15,135,5,False,False,False
rege_ood_clean_blender_000285,clean,images/sample_00285.png,5,5,1.0,1,1.0,07:49,469,5,False,False,False
rege_ood_clean_blender_000286,clean,images/sample_00286.png,5,5,1.0,1,1.0,11:09,669,5,False,False,False
rege_ood_clean_blender_000287,clean,images/sample_00287.png,5,3,0.6,1,1.0,04:35,275,3,False,False,False
rege_ood_clean_blender_000288,clean,images/sample_00288.png,5,5,1.0,1,1.0,09:29,569,5,False,False,False
rege_ood_clean_blender_000289,clean,images/sample_00289.png,5,5,1.0,2,0.8,02:51,171,4,False,False,False
rege_ood_clean_blender_000290,clean,images/sample_00290.png,5,5,1.0,1,1.0,07:13,433,5,False,False,False
rege_ood_clean_blender_000291,clean,images/sample_00291.png,5,5,1.0,1,1.0,11:59,719,5,False,False,False
rege_ood_clean_blender_000292,clean,images/sample_00292.png,5,5,1.0,2,0.6,10:37,637,3,False,False,False
rege_ood_clean_blender_000293,clean,images/sample_00293.png,5,5,1.0,1,1.0,10:13,613,5,False,False,True
rege_ood_clean_blender_000294,clean,images/sample_00294.png,5,4,0.8,2,0.5,04:39,279,2,False,False,False
rege_ood_clean_blender_000295,clean,images/sample_00295.png,5,5,1.0,1,1.0,11:05,665,5,False,False,False
rege_ood_clean_blender_000296,clean,images/sample_00296.png,5,5,1.0,1,1.0,11:40,700,5,False,True,True
rege_ood_clean_blender_000297,clean,images/sample_00297.png,5,5,1.0,1,1.0,10:04,604,5,False,False,True
rege_ood_clean_blender_000298,clean,images/sample_00298.png,5,2,0.4,1,1.0,04:33,273,2,True,True,True
rege_ood_clean_blender_000299,clean,images/sample_00299.png,5,2,0.4,1,1.0,12:36,36,2,False,True,True
rege_ood_clean_blender_000300,clean,images/sample_00300.png,5,5,1.0,1,1.0,09:52,592,5,False,False,False
rege_ood_clean_blender_000301,clean,images/sample_00301.png,5,0,0.0,0,0.0,,,0,False,False,False
rege_ood_clean_blender_000302,clean,images/sample_00302.png,5,5,1.0,1,1.0,07:41,461,5,False,False,False
rege_ood_clean_blender_000303,clean,images/sample_00303.png,5,5,1.0,1,1.0,12:18,18,5,False,False,False
rege_ood_clean_blender_000304,clean,images/sample_00304.png,5,5,1.0,1,1.0,02:33,153,5,False,False,False
rege_ood_clean_blender_000305,clean,images/sample_00305.png,5,5,1.0,1,1.0,03:15,195,5,False,False,True
rege_ood_clean_blender_000306,clean,images/sample_00306.png,5,0,0.0,0,0.0,,,0,False,False,False
rege_ood_clean_blender_000307,clean,images/sample_00307.png,5,3,0.6,1,1.0,04:16,256,3,False,False,False
rege_ood_clean_blender_000308,clean,images/sample_00308.png,5,5,1.0,2,0.8,10:07,607,4,False,False,False
rege_ood_clean_blender_000309,clean,images/sample_00309.png,5,3,0.6,1,1.0,06:30,390,3,False,False,False
rege_ood_clean_blender_000310,clean,images/sample_00310.png,5,5,1.0,2,0.8,10:03,603,4,False,False,False
rege_ood_clean_blender_000311,clean,images/sample_00311.png,5,5,1.0,1,1.0,04:08,248,5,False,True,True
rege_ood_clean_blender_000312,clean,images/sample_00312.png,5,5,1.0,2,0.8,07:45,465,4,False,False,False
rege_ood_clean_blender_000313,clean,images/sample_00313.png,5,0,0.0,0,0.0,,,0,False,False,False
rege_ood_clean_blender_000314,clean,images/sample_00314.png,5,5,1.0,1,1.0,10:15,615,5,False,False,False
rege_ood_clean_blender_000315,clean,images/sample_00315.png,5,0,0.0,0,0.0,,,0,False,False,False
rege_ood_clean_blender_000316,clean,images/sample_00316.png,5,1,0.2,1,1.0,12:26,26,1,False,False,False
rege_ood_clean_blender_000317,clean,images/sample_00317.png,5,5,1.0,1,1.0,09:07,547,5,False,False,False
rege_ood_clean_blender_000318,clean,images/sample_00318.png,5,4,0.8,1,1.0,07:24,444,4,False,False,True
rege_ood_clean_blender_000319,clean,images/sample_00319.png,5,5,1.0,3,0.4,05:55,355,2,False,False,False
rege_ood_clean_blender_000320,clean,images/sample_00320.png,5,5,1.0,1,1.0,08:20,500,5,False,False,False
rege_ood_clean_blender_000321,clean,images/sample_00321.png,5,5,1.0,1,1.0,07:35,455,5,False,False,False
rege_ood_clean_blender_000322,clean,images/sample_00322.png,5,5,1.0,2,0.8,09:37,577,4,False,False,True
rege_ood_clean_blender_000323,clean,images/sample_00323.png,5,0,0.0,0,0.0,,,0,False,False,False
rege_ood_clean_blender_000324,clean,images/sample_00324.png,5,5,1.0,1,1.0,09:33,573,5,False,False,False
rege_ood_clean_blender_000325,clean,images/sample_00325.png,5,3,0.6,1,1.0,07:16,436,3,False,False,False
rege_ood_clean_blender_000326,clean,images/sample_00326.png,5,5,1.0,2,0.6,10:29,629,3,False,False,True
rege_ood_clean_blender_000327,clean,images/sample_00327.png,5,5,1.0,1,1.0,08:54,534,5,False,False,True
rege_ood_clean_blender_000328,clean,images/sample_00328.png,5,1,0.2,1,1.0,04:17,257,1,False,False,False
rege_ood_clean_blender_000329,clean,images/sample_00329.png,5,5,1.0,2,0.8,03:52,232,4,False,False,True
rege_ood_clean_blender_000330,clean,images/sample_00330.png,5,5,1.0,3,0.6,01:46,106,3,False,False,False
rege_ood_clean_blender_000331,clean,images/sample_00331.png,5,5,1.0,1,1.0,09:46,586,5,False,False,False
rege_ood_clean_blender_000332,clean,images/sample_00332.png,5,5,1.0,1,1.0,12:36,36,5,False,False,False
rege_ood_clean_blender_000333,clean,images/sample_00333.png,5,0,0.0,0,0.0,,,0,False,False,False
rege_ood_clean_blender_000334,clean,images/sample_00334.png,5,5,1.0,3,0.6,10:05,605,3,False,False,True
rege_ood_clean_blender_000335,clean,images/sample_00335.png,5,5,1.0,2,0.8,01:16,76,4,False,False,False
rege_ood_clean_blender_000336,clean,images/sample_00336.png,5,5,1.0,1,1.0,12:11,11,5,False,False,True
rege_ood_clean_blender_000337,clean,images/sample_00337.png,5,3,0.6,1,1.0,02:33,153,3,False,False,False
rege_ood_clean_blender_000338,clean,images/sample_00338.png,5,5,1.0,1,1.0,09:00,540,5,False,False,False
rege_ood_clean_blender_000339,clean,images/sample_00339.png,5,5,1.0,1,1.0,07:15,435,5,False,False,True
rege_ood_clean_blender_000340,clean,images/sample_00340.png,5,5,1.0,2,0.6,07:36,456,3,False,False,False
rege_ood_clean_blender_000341,clean,images/sample_00341.png,5,5,1.0,1,1.0,08:15,495,5,False,False,False
rege_ood_clean_blender_000342,clean,images/sample_00342.png,5,5,1.0,2,0.6,11:55,715,3,False,False,False
rege_ood_clean_blender_000343,clean,images/sample_00343.png,5,3,0.6,1,1.0,12:25,25,3,False,False,False
rege_ood_clean_blender_000344,clean,images/sample_00344.png,5,5,1.0,1,1.0,07:47,467,5,False,False,False
rege_ood_clean_blender_000345,clean,images/sample_00345.png,5,5,1.0,1,1.0,09:17,557,5,False,False,False
rege_ood_clean_blender_000346,clean,images/sample_00346.png,5,5,1.0,1,1.0,07:10,430,5,False,True,True
rege_ood_clean_blender_000347,clean,images/sample_00347.png,5,5,1.0,1,1.0,10:43,643,5,False,False,False
rege_ood_clean_blender_000348,clean,images/sample_00348.png,5,2,0.4,2,0.5,07:47,467,1,False,False,False
rege_ood_clean_blender_000349,clean,images/sample_00349.png,5,0,0.0,0,0.0,,,0,False,False,False
rege_ood_clean_blender_000350,clean,images/sample_00350.png,5,2,0.4,1,1.0,05:38,338,2,False,True,True
rege_ood_clean_blender_000351,clean,images/sample_00351.png,5,2,0.4,1,1.0,03:30,210,2,False,False,False
rege_ood_clean_blender_000352,clean,images/sample_00352.png,5,5,1.0,2,0.6,12:27,27,3,False,False,False
rege_ood_clean_blender_000353,clean,images/sample_00353.png,5,5,1.0,1,1.0,09:25,565,5,False,True,True
rege_ood_clean_blender_000354,clean,images/sample_00354.png,5,5,1.0,1,1.0,08:07,487,5,False,False,True
rege_ood_clean_blender_000355,clean,images/sample_00355.png,5,5,1.0,1,1.0,09:17,557,5,False,False,False
rege_ood_clean_blender_000356,clean,images/sample_00356.png,5,4,0.8,1,1.0,05:08,308,4,False,True,True
rege_ood_clean_blender_000357,clean,images/sample_00357.png,5,5,1.0,2,0.8,10:05,605,4,False,False,False
rege_ood_clean_blender_000358,clean,images/sample_00358.png,5,5,1.0,2,0.8,11:52,712,4,False,False,False
rege_ood_clean_blender_000359,clean,images/sample_00359.png,5,5,1.0,1,1.0,07:50,470,5,True,True,True
rege_ood_clean_blender_000360,clean,images/sample_00360.png,5,3,0.6,1,1.0,02:58,178,3,False,False,False
rege_ood_clean_blender_000361,clean,images/sample_00361.png,5,5,1.0,1,1.0,11:31,691,5,False,True,True
rege_ood_clean_blender_000362,clean,images/sample_00362.png,5,5,1.0,3,0.6,11:37,697,3,False,False,True
rege_ood_clean_blender_000363,clean,images/sample_00363.png,5,5,1.0,1,1.0,11:51,711,5,False,False,True
rege_ood_clean_blender_000364,clean,images/sample_00364.png,5,5,1.0,2,0.8,12:17,17,4,False,False,False
rege_ood_clean_blender_000365,clean,images/sample_00365.png,5,5,1.0,1,1.0,10:48,648,5,False,False,True
rege_ood_clean_blender_000366,clean,images/sample_00366.png,5,3,0.6,1,1.0,04:33,273,3,False,False,True
rege_ood_clean_blender_000367,clean,images/sample_00367.png,5,5,1.0,1,1.0,03:09,189,5,False,False,False
rege_ood_clean_blender_000368,clean,images/sample_00368.png,5,5,1.0,3,0.6,10:09,609,3,False,False,False
rege_ood_clean_blender_000369,clean,images/sample_00369.png,5,5,1.0,1,1.0,01:18,78,5,False,False,False
rege_ood_clean_blender_000370,clean,images/sample_00370.png,5,5,1.0,1,1.0,06:01,361,5,False,False,True
rege_ood_clean_blender_000371,clean,images/sample_00371.png,5,5,1.0,2,0.8,12:51,51,4,False,False,False
rege_ood_clean_blender_000372,clean,images/sample_00372.png,5,5,1.0,1,1.0,09:10,550,5,False,False,False
rege_ood_clean_blender_000373,clean,images/sample_00373.png,5,5,1.0,1,1.0,12:15,15,5,False,False,False
rege_ood_clean_blender_000374,clean,images/sample_00374.png,5,5,1.0,3,0.6,09:12,552,3,False,True,True
rege_ood_clean_blender_000375,clean,images/sample_00375.png,5,5,1.0,3,0.6,07:51,471,3,False,True,True
rege_ood_clean_blender_000376,clean,images/sample_00376.png,5,5,1.0,3,0.6,08:09,489,3,False,True,True
rege_ood_clean_blender_000377,clean,images/sample_00377.png,5,5,1.0,2,0.8,10:27,627,4,False,False,False
rege_ood_clean_blender_000378,clean,images/sample_00378.png,5,5,1.0,1,1.0,03:18,198,5,True,True,True
rege_ood_clean_blender_000379,clean,images/sample_00379.png,5,3,0.6,1,1.0,04:47,287,3,False,False,False
rege_ood_clean_blender_000380,clean,images/sample_00380.png,5,5,1.0,1,1.0,09:45,585,5,False,False,False
rege_ood_clean_blender_000381,clean,images/sample_00381.png,5,5,1.0,1,1.0,10:18,618,5,False,False,False
rege_ood_clean_blender_000382,clean,images/sample_00382.png,5,5,1.0,2,0.6,12:05,5,3,True,True,True
rege_ood_clean_blender_000383,clean,images/sample_00383.png,5,5,1.0,1,1.0,10:45,645,5,False,False,True
rege_ood_clean_blender_000384,clean,images/sample_00384.png,5,5,1.0,2,0.6,10:25,625,3,False,False,False
rege_ood_clean_blender_000385,clean,images/sample_00385.png,5,5,1.0,1,1.0,09:45,585,5,False,False,False
rege_ood_clean_blender_000386,clean,images/sample_00386.png,5,5,1.0,1,1.0,12:43,43,5,False,False,False
rege_ood_clean_blender_000387,clean,images/sample_00387.png,5,5,1.0,1,1.0,12:23,23,5,False,False,True
rege_ood_clean_blender_000388,clean,images/sample_00388.png,5,5,1.0,1,1.0,03:07,187,5,True,True,True
rege_ood_clean_blender_000389,clean,images/sample_00389.png,5,5,1.0,1,1.0,07:34,454,5,False,False,False
rege_ood_clean_blender_000390,clean,images/sample_00390.png,5,5,1.0,2,0.8,12:23,23,4,False,False,False
rege_ood_clean_blender_000391,clean,images/sample_00391.png,5,0,0.0,0,0.0,,,0,False,False,False
rege_ood_clean_blender_000392,clean,images/sample_00392.png,5,5,1.0,1,1.0,09:29,569,5,False,False,False
rege_ood_clean_blender_000393,clean,images/sample_00393.png,5,5,1.0,1,1.0,02:22,142,5,True,True,True
rege_ood_clean_blender_000394,clean,images/sample_00394.png,5,5,1.0,1,1.0,10:14,614,5,False,False,False
rege_ood_clean_blender_000395,clean,images/sample_00395.png,5,3,0.6,1,1.0,12:33,33,3,False,False,True
rege_ood_clean_blender_000396,clean,images/sample_00396.png,5,5,1.0,1,1.0,03:45,225,5,False,False,True
rege_ood_clean_blender_000397,clean,images/sample_00397.png,5,5,1.0,1,1.0,12:31,31,5,False,True,True
rege_ood_clean_blender_000398,clean,images/sample_00398.png,5,1,0.2,1,1.0,04:39,279,1,False,False,True
rege_ood_clean_blender_000399,clean,images/sample_00399.png,5,5,1.0,3,0.6,05:18,318,3,False,False,False
rege_ood_clean_blender_000400,clean,images/sample_00400.png,5,5,1.0,1,1.0,07:35,455,5,False,False,False
rege_ood_clean_blender_000401,clean,images/sample_00401.png,5,5,1.0,1,1.0,05:08,308,5,False,False,False
rege_ood_clean_blender_000402,clean,images/sample_00402.png,5,0,0.0,0,0.0,,,0,False,False,False
rege_ood_clean_blender_000403,clean,images/sample_00403.png,5,5,1.0,1,1.0,11:00,660,5,False,False,False
rege_ood_clean_blender_000404,clean,images/sample_00404.png,5,5,1.0,1,1.0,07:43,463,5,False,True,True
rege_ood_clean_blender_000405,clean,images/sample_00405.png,5,5,1.0,1,1.0,10:34,634,5,False,False,False
rege_ood_clean_blender_000406,clean,images/sample_00406.png,5,5,1.0,2,0.8,09:47,587,4,False,False,True
rege_ood_clean_blender_000407,clean,images/sample_00407.png,5,5,1.0,2,0.6,03:01,181,3,False,False,True
rege_ood_clean_blender_000408,clean,images/sample_00408.png,5,5,1.0,3,0.6,04:07,247,3,False,False,False
rege_ood_clean_blender_000409,clean,images/sample_00409.png,5,5,1.0,1,1.0,12:31,31,5,False,False,True
rege_ood_clean_blender_000410,clean,images/sample_00410.png,5,5,1.0,1,1.0,04:08,248,5,False,False,True
rege_ood_clean_blender_000411,clean,images/sample_00411.png,5,5,1.0,1,1.0,10:08,608,5,False,False,False
rege_ood_clean_blender_000412,clean,images/sample_00412.png,5,4,0.8,1,1.0,07:51,471,4,False,False,False
rege_ood_clean_blender_000413,clean,images/sample_00413.png,5,5,1.0,3,0.4,03:00,180,2,False,True,True
rege_ood_clean_blender_000414,clean,images/sample_00414.png,5,0,0.0,0,0.0,,,0,False,False,False
rege_ood_clean_blender_000415,clean,images/sample_00415.png,5,5,1.0,3,0.6,10:25,625,3,False,False,True
rege_ood_clean_blender_000416,clean,images/sample_00416.png,5,3,0.6,1,1.0,04:38,278,3,False,False,True
rege_ood_clean_blender_000417,clean,images/sample_00417.png,5,5,1.0,1,1.0,02:05,125,5,False,False,True
rege_ood_clean_blender_000418,clean,images/sample_00418.png,5,5,1.0,1,1.0,12:00,0,5,False,False,True
rege_ood_clean_blender_000419,clean,images/sample_00419.png,5,5,1.0,2,0.8,10:27,627,4,False,False,False
rege_ood_clean_blender_000420,clean,images/sample_00420.png,5,5,1.0,1,1.0,08:41,521,5,False,False,False
rege_ood_clean_blender_000421,clean,images/sample_00421.png,5,2,0.4,1,1.0,05:46,346,2,False,False,False
rege_ood_clean_blender_000422,clean,images/sample_00422.png,5,5,1.0,2,0.6,01:18,78,3,True,True,True
rege_ood_clean_blender_000423,clean,images/sample_00423.png,5,5,1.0,1,1.0,12:15,15,5,False,False,False
rege_ood_clean_blender_000424,clean,images/sample_00424.png,5,5,1.0,1,1.0,08:35,515,5,False,True,True
rege_ood_clean_blender_000425,clean,images/sample_00425.png,5,5,1.0,2,0.6,10:09,609,3,False,False,False
rege_ood_clean_blender_000426,clean,images/sample_00426.png,5,5,1.0,1,1.0,07:53,473,5,False,False,False
rege_ood_clean_blender_000427,clean,images/sample_00427.png,5,5,1.0,1,1.0,08:35,515,5,False,False,True
rege_ood_clean_blender_000428,clean,images/sample_00428.png,5,5,1.0,1,1.0,07:42,462,5,False,False,False
rege_ood_clean_blender_000429,clean,images/sample_00429.png,5,2,0.4,1,1.0,05:37,337,2,False,False,False
rege_ood_clean_blender_000430,clean,images/sample_00430.png,5,5,1.0,1,1.0,07:53,473,5,False,False,False
rege_ood_clean_blender_000431,clean,images/sample_00431.png,5,5,1.0,1,1.0,01:45,105,5,False,False,True
rege_ood_clean_blender_000432,clean,images/sample_00432.png,5,5,1.0,1,1.0,10:15,615,5,True,True,True
rege_ood_clean_blender_000433,clean,images/sample_00433.png,5,5,1.0,1,1.0,11:18,678,5,True,True,True
rege_ood_clean_blender_000434,clean,images/sample_00434.png,5,5,1.0,1,1.0,08:13,493,5,False,False,True
rege_ood_clean_blender_000435,clean,images/sample_00435.png,5,2,0.4,1,1.0,03:51,231,2,False,False,False
rege_ood_clean_blender_000436,clean,images/sample_00436.png,5,5,1.0,2,0.6,01:52,112,3,False,False,True
rege_ood_clean_blender_000437,clean,images/sample_00437.png,5,5,1.0,1,1.0,12:05,5,5,False,False,False
rege_ood_clean_blender_000438,clean,images/sample_00438.png,5,5,1.0,2,0.6,10:47,647,3,False,False,False
rege_ood_clean_blender_000439,clean,images/sample_00439.png,5,5,1.0,1,1.0,09:51,591,5,True,True,True
rege_ood_clean_blender_000440,clean,images/sample_00440.png,5,5,1.0,2,0.8,12:05,5,4,False,False,False
rege_ood_clean_blender_000441,clean,images/sample_00441.png,5,0,0.0,0,0.0,,,0,False,False,False
rege_ood_clean_blender_000442,clean,images/sample_00442.png,5,5,1.0,1,1.0,08:05,485,5,False,False,True
rege_ood_clean_blender_000443,clean,images/sample_00443.png,5,5,1.0,2,0.8,10:38,638,4,False,False,False
rege_ood_clean_blender_000444,clean,images/sample_00444.png,5,5,1.0,1,1.0,07:13,433,5,False,False,False
rege_ood_clean_blender_000445,clean,images/sample_00445.png,5,4,0.8,1,1.0,05:27,327,4,False,False,False
rege_ood_clean_blender_000446,clean,images/sample_00446.png,5,5,1.0,1,1.0,06:04,364,5,False,False,True
rege_ood_clean_blender_000447,clean,images/sample_00447.png,5,5,1.0,2,0.6,09:02,542,3,False,False,True
rege_ood_clean_blender_000448,clean,images/sample_00448.png,5,5,1.0,1,1.0,07:19,439,5,False,False,False
rege_ood_clean_blender_000449,clean,images/sample_00449.png,5,1,0.2,1,1.0,04:30,270,1,False,False,False
rege_ood_clean_blender_000450,clean,images/sample_00450.png,5,0,0.0,0,0.0,,,0,False,False,False
rege_ood_clean_blender_000451,clean,images/sample_00451.png,5,5,1.0,1,1.0,07:15,435,5,False,False,False
rege_ood_clean_blender_000452,clean,images/sample_00452.png,5,5,1.0,2,0.8,03:08,188,4,False,True,True
rege_ood_clean_blender_000453,clean,images/sample_00453.png,5,3,0.6,1,1.0,04:52,292,3,True,True,True
rege_ood_clean_blender_000454,clean,images/sample_00454.png,5,5,1.0,1,1.0,02:16,136,5,False,False,False
rege_ood_clean_blender_000455,clean,images/sample_00455.png,5,0,0.0,0,0.0,,,0,False,False,False
rege_ood_clean_blender_000456,clean,images/sample_00456.png,5,5,1.0,1,1.0,11:03,663,5,False,False,True
rege_ood_clean_blender_000457,clean,images/sample_00457.png,5,5,1.0,1,1.0,12:07,7,5,True,True,True
rege_ood_clean_blender_000458,clean,images/sample_00458.png,5,5,1.0,1,1.0,07:01,421,5,False,True,True
rege_ood_clean_blender_000459,clean,images/sample_00459.png,5,0,0.0,0,0.0,,,0,False,False,False
rege_ood_clean_blender_000460,clean,images/sample_00460.png,5,5,1.0,2,0.6,01:15,75,3,False,False,True
rege_ood_clean_blender_000461,clean,images/sample_00461.png,5,5,1.0,1,1.0,10:57,657,5,False,False,False
rege_ood_clean_blender_000462,clean,images/sample_00462.png,5,2,0.4,2,0.5,07:53,473,1,False,False,False
rege_ood_clean_blender_000463,clean,images/sample_00463.png,5,5,1.0,2,0.6,12:03,3,3,False,False,True
rege_ood_clean_blender_000464,clean,images/sample_00464.png,5,5,1.0,2,0.8,06:11,371,4,False,False,False
rege_ood_clean_blender_000465,clean,images/sample_00465.png,5,3,0.6,1,1.0,03:21,201,3,False,False,False
rege_ood_clean_blender_000466,clean,images/sample_00466.png,5,5,1.0,2,0.8,12:45,45,4,False,False,False
rege_ood_clean_blender_000467,clean,images/sample_00467.png,5,5,1.0,1,1.0,10:52,652,5,False,False,False
rege_ood_clean_blender_000468,clean,images/sample_00468.png,5,5,1.0,1,1.0,07:19,439,5,False,False,True
rege_ood_clean_blender_000469,clean,images/sample_00469.png,5,2,0.4,2,0.5,06:30,390,1,False,False,False
rege_ood_clean_blender_000470,clean,images/sample_00470.png,5,5,1.0,4,0.4,10:52,652,2,False,False,False
rege_ood_clean_blender_000471,clean,images/sample_00471.png,5,0,0.0,0,0.0,,,0,False,False,False
rege_ood_clean_blender_000472,clean,images/sample_00472.png,5,5,1.0,1,1.0,02:30,150,5,False,False,False
rege_ood_clean_blender_000473,clean,images/sample_00473.png,5,5,1.0,1,1.0,08:55,535,5,False,True,True
rege_ood_clean_blender_000474,clean,images/sample_00474.png,5,5,1.0,2,0.8,01:26,86,4,False,False,True
rege_ood_clean_blender_000475,clean,images/sample_00475.png,5,5,1.0,2,0.8,08:18,498,4,False,False,False
rege_ood_clean_blender_000476,clean,images/sample_00476.png,5,4,0.8,1,1.0,03:38,218,4,True,True,True
rege_ood_clean_blender_000477,clean,images/sample_00477.png,5,5,1.0,1,1.0,12:25,25,5,True,True,True
rege_ood_clean_blender_000478,clean,images/sample_00478.png,5,5,1.0,2,0.8,04:23,263,4,False,False,False
rege_ood_clean_blender_000479,clean,images/sample_00479.png,5,5,1.0,1,1.0,10:15,615,5,False,False,True
rege_ood_clean_blender_000480,clean,images/sample_00480.png,5,5,1.0,2,0.8,07:08,428,4,False,True,True
rege_ood_clean_blender_000481,clean,images/sample_00481.png,5,3,0.6,3,0.3333333333333333,01:40,100,1,False,False,False
rege_ood_clean_blender_000482,clean,images/sample_00482.png,5,5,1.0,1,1.0,12:29,29,5,False,False,False
rege_ood_clean_blender_000483,clean,images/sample_00483.png,5,5,1.0,1,1.0,12:30,30,5,False,False,False
rege_ood_clean_blender_000484,clean,images/sample_00484.png,5,0,0.0,0,0.0,,,0,False,False,False
rege_ood_clean_blender_000485,clean,images/sample_00485.png,5,5,1.0,2,0.6,05:28,328,3,False,False,False
rege_ood_clean_blender_000486,clean,images/sample_00486.png,5,5,1.0,2,0.6,11:50,710,3,False,False,False
rege_ood_clean_blender_000487,clean,images/sample_00487.png,5,5,1.0,1,1.0,09:39,579,5,False,False,False
rege_ood_clean_blender_000488,clean,images/sample_00488.png,5,5,1.0,3,0.4,09:05,545,2,False,False,True
rege_ood_clean_blender_000489,clean,images/sample_00489.png,5,5,1.0,1,1.0,07:01,421,5,True,True,True
rege_ood_clean_blender_000490,clean,images/sample_00490.png,5,0,0.0,0,0.0,,,0,False,False,False
rege_ood_clean_blender_000491,clean,images/sample_00491.png,5,5,1.0,1,1.0,02:44,164,5,False,False,False
rege_ood_clean_blender_000492,clean,images/sample_00492.png,5,5,1.0,2,0.6,10:04,604,3,False,False,False
rege_ood_clean_blender_000493,clean,images/sample_00493.png,5,0,0.0,0,0.0,,,0,False,False,False
rege_ood_clean_blender_000494,clean,images/sample_00494.png,5,5,1.0,2,0.6,10:23,623,3,False,False,False
rege_ood_clean_blender_000495,clean,images/sample_00495.png,5,5,1.0,1,1.0,09:16,556,5,False,True,True
rege_ood_clean_blender_000496,clean,images/sample_00496.png,5,5,1.0,1,1.0,12:15,15,5,False,False,False
