id,split,image,gt_time_hhmm,gt_time_minutes,gt_time_hhmmss,gt_time_seconds_total,gt_seconds,pred_time_hhmm,pred_time_minutes,pred_time_hhmmss,pred_time_seconds_total,parsed_ok,is_exact,tol_1,tol_5,abs_err_minutes,hour_correct,minute_correct,second_correct,raw_output,latency_sec,error
rege_ood_clean_blender_000148,clean,images/sample_00148.png,05:38,338,05:38:41,20321,41,06:33,393,06:33:35,23615,True,False,False,False,55,False,False,False,"To answer this question, I need to carefully examine the clock hands in the image:

The hour hand is positioned slightly past the 6, so it's around 6:30.
The minute hand is pointing just past the 7, indicating 33 minutes past the hour.
The second hand is between the 7 and 8, which corresponds to 35 seconds.

Therefore, the exact time shown on the analog clock is:

6:33:35",2.9921233654022217,
rege_ood_clean_blender_000149,clean,images/sample_00149.png,02:41,161,,,,02:41,161,02:41:00,9660,True,True,True,True,0,True,True,,2:41:00,0.4799802303314209,
rege_ood_clean_blender_000150,clean,images/sample_00150.png,11:32,692,11:32:57,41577,57,12:34,34,12:34:01,2041,True,False,False,False,62,False,False,False,12:34:01,0.5032327175140381,
rege_ood_clean_blender_000151,clean,images/sample_00151.png,05:35,335,,,,05:35,335,05:35:00,20100,True,True,True,True,0,True,True,,05:35:00,0.5001609325408936,
rege_ood_clean_blender_000152,clean,images/sample_00152.png,09:35,575,,,,09:35,575,09:35:00,34500,True,True,True,True,0,True,True,,9:35:00,0.4732639789581299,
rege_ood_clean_blender_000153,clean,images/sample_00153.png,01:13,73,01:13:34,4414,34,01:15,75,01:15:35,4535,True,False,False,True,2,True,False,False,01:15:35,0.48434972763061523,
rege_ood_clean_blender_000154,clean,images/sample_00154.png,06:15,375,06:15:35,22535,35,06:14,374,06:14:34,22474,True,False,True,True,1,True,False,False,06:14:34,0.4698965549468994,
rege_ood_clean_blender_000155,clean,images/sample_00155.png,01:37,97,,,,01:34,94,01:34:34,5674,True,False,False,True,3,True,False,,The exact time shown on this analog clock is 01:34:34.,0.81130051612854,
rege_ood_clean_blender_000156,clean,images/sample_00156.png,03:57,237,,,,04:01,241,04:01:02,14462,True,False,False,True,4,False,False,,The exact time shown on this analog clock is 04:01:02.,0.8172609806060791,
rege_ood_clean_blender_000157,clean,images/sample_00157.png,10:23,623,10:23:58,37438,58,10:05,605,10:05:03,36303,True,False,False,False,18,True,False,False,10:05:03,0.5116052627563477,
rege_ood_clean_blender_000158,clean,images/sample_00158.png,12:28,28,12:28:02,1682,2,05:26,326,05:26:01,19561,True,False,False,False,298,False,False,False,05:26:01,0.505202054977417,
rege_ood_clean_blender_000159,clean,images/sample_00159.png,03:40,220,,,,04:42,282,04:42:43,16963,True,False,False,False,62,False,False,,04:42:43,0.49679136276245117,
rege_ood_clean_blender_000160,clean,images/sample_00160.png,08:25,505,08:25:36,30336,36,10:33,633,10:33:36,38016,True,False,False,False,128,False,False,True,10:33:36,0.5094738006591797,
rege_ood_clean_blender_000161,clean,images/sample_00161.png,05:47,347,,,,06:46,406,06:46:00,24360,True,False,False,False,59,False,False,,The time shown on the analog clock is 06:46:00.,0.8295063972473145,
rege_ood_clean_blender_000162,clean,images/sample_00162.png,04:15,255,04:15:07,15307,7,11:17,677,11:17:08,40628,True,False,False,False,298,False,False,False,11:17:08,0.5018548965454102,
rege_ood_clean_blender_000163,clean,images/sample_00163.png,05:01,301,05:01:34,18094,34,05:00,300,05:00:33,18033,True,False,True,True,1,True,False,False,05:00:33,0.5081744194030762,
rege_ood_clean_blender_000164,clean,images/sample_00164.png,02:05,125,02:05:27,7527,27,12:25,25,12:25:27,1527,True,False,False,False,100,False,False,True,12:25:27,0.508364200592041,
rege_ood_clean_blender_000165,clean,images/sample_00165.png,05:23,323,,,,04:19,259,04:19:00,15540,True,False,False,False,64,False,False,,04:19:00,0.5113801956176758,
rege_ood_clean_blender_000166,clean,images/sample_00166.png,03:37,217,03:37:57,13077,57,03:39,219,03:39:56,13196,True,False,False,True,2,True,False,False,3:39:56,0.4850034713745117,
rege_ood_clean_blender_000167,clean,images/sample_00167.png,10:59,659,10:59:47,39587,47,11:00,660,11:00:46,39646,True,False,True,True,1,False,False,False,11:00:46,0.5314168930053711,
rege_ood_clean_blender_000168,clean,images/sample_00168.png,03:14,194,03:14:58,11698,58,,,,,False,False,False,False,,,,,14:14:57,0.39087891578674316,
rege_ood_clean_blender_000169,clean,images/sample_00169.png,10:55,655,10:55:02,39302,2,10:56,656,10:56:02,39362,True,False,True,True,1,True,False,True,10:56:02,0.5025627613067627,
rege_ood_clean_blender_000170,clean,images/sample_00170.png,01:34,94,,,,04:05,245,04:05:06,14706,True,False,False,False,151,False,False,,04:05:06,0.5154232978820801,
rege_ood_clean_blender_000171,clean,images/sample_00171.png,04:03,243,04:03:34,14614,34,04:03,243,04:03:33,14613,True,True,True,True,0,True,True,False,04:03:33,0.5494155883789062,
rege_ood_clean_blender_000172,clean,images/sample_00172.png,12:43,43,,,,12:43,43,12:43:19,2599,True,True,True,True,0,True,True,,The exact time shown on this analog clock is 12:43:19.,0.854743480682373,
rege_ood_clean_blender_000173,clean,images/sample_00173.png,04:50,290,04:50:44,17444,44,04:50,290,04:50:45,17445,True,True,True,True,0,True,True,False,The time shown on the analog clock is 4:50:45,0.6581037044525146,
rege_ood_clean_blender_000174,clean,images/sample_00174.png,01:46,106,01:46:10,6370,10,01:46,106,01:46:11,6371,True,True,True,True,0,True,True,False,1:46:11,0.4774351119995117,
rege_ood_clean_blender_000175,clean,images/sample_00175.png,11:37,697,11:37:38,41858,38,11:37,697,11:37:37,41857,True,True,True,True,0,True,True,False,11:37:37,0.4961740970611572,
rege_ood_clean_blender_000176,clean,images/sample_00176.png,11:14,674,11:14:21,40461,21,11:16,676,11:16:14,40574,True,False,False,True,2,True,False,False,11:16:14,0.3904421329498291,
rege_ood_clean_blender_000177,clean,images/sample_00177.png,11:16,676,11:16:24,40584,24,10:11,611,10:11:10,36670,True,False,False,False,65,False,False,False,10:11:10,0.5393681526184082,
rege_ood_clean_blender_000178,clean,images/sample_00178.png,02:54,174,02:54:39,10479,39,02:54,174,02:54:40,10480,True,True,True,True,0,True,True,False,2:54:40,0.5051512718200684,
rege_ood_clean_blender_000179,clean,images/sample_00179.png,12:23,23,,,,12:25,25,12:25:00,1500,True,False,False,True,2,True,False,,12:25:00,0.4053950309753418,
rege_ood_clean_blender_000180,clean,images/sample_00180.png,09:23,563,,,,09:22,562,09:22:00,33720,True,False,True,True,1,True,False,,09:22:00,0.4324760437011719,
rege_ood_clean_blender_000181,clean,images/sample_00181.png,05:35,335,,,,05:38,338,05:38:38,20318,True,False,False,True,3,True,False,,The exact time shown on the analog clock is 05:38:38.,0.5901796817779541,
rege_ood_clean_blender_000182,clean,images/sample_00182.png,11:00,660,11:00:59,39659,59,12:01,1,12:01:00,60,True,False,False,False,61,False,False,False,12:01:00,0.38028717041015625,
rege_ood_clean_blender_000183,clean,images/sample_00183.png,01:14,74,,,,01:14,74,01:14:00,4440,True,True,True,True,0,True,True,,The exact time shown on this analog clock is 01:14:00.,0.5567717552185059,
rege_ood_clean_blender_000184,clean,images/sample_00184.png,04:59,299,,,,11:58,718,11:58:27,43107,True,False,False,False,301,False,False,,11:58:27,0.347959041595459,
rege_ood_clean_blender_000185,clean,images/sample_00185.png,07:13,433,07:13:07,25987,7,01:12,72,01:12:07,4327,True,False,False,False,359,False,False,True,The time shown on this analog clock is 1:12:07.,0.5242321491241455,
rege_ood_clean_blender_000186,clean,images/sample_00186.png,11:17,677,11:17:52,40672,52,11:17,677,11:17:51,40671,True,True,True,True,0,True,True,False,11:17:51,0.3644380569458008,
rege_ood_clean_blender_000187,clean,images/sample_00187.png,11:52,712,,,,12:50,50,12:50:51,3051,True,False,False,False,58,False,False,,12:50:51,0.3644399642944336,
rege_ood_clean_blender_000188,clean,images/sample_00188.png,10:17,617,10:17:50,37070,50,10:49,649,,,True,False,False,False,32,True,False,,10:49,0.31104445457458496,
rege_ood_clean_blender_000189,clean,images/sample_00189.png,12:17,17,12:17:15,1035,15,12:17,17,12:17:16,1036,True,True,True,True,0,True,True,False,12:17:16,0.48154664039611816,
rege_ood_clean_blender_000190,clean,images/sample_00190.png,12:18,18,12:18:51,1131,51,12:51,51,12:51:47,3107,True,False,False,False,33,True,False,False,12:51:47,0.48011112213134766,
rege_ood_clean_blender_000191,clean,images/sample_00191.png,09:02,542,,,,09:02,542,09:02:38,32558,True,True,True,True,0,True,True,,09:02:38,0.5034432411193848,
rege_ood_clean_blender_000192,clean,images/sample_00192.png,02:35,155,02:35:35,9335,35,12:34,34,12:34:36,2076,True,False,False,False,121,False,False,False,12:34:36,0.48164892196655273,
rege_ood_clean_blender_000193,clean,images/sample_00193.png,06:44,404,,,,06:45,405,06:45:32,24332,True,False,True,True,1,True,False,,06:45:32,0.49184131622314453,
rege_ood_clean_blender_000194,clean,images/sample_00194.png,04:06,246,04:06:03,14763,3,04:04,244,04:04:03,14643,True,False,False,True,2,True,False,True,The time shown on the analog clock is 04:04:03.,0.6574726104736328,
rege_ood_clean_blender_000195,clean,images/sample_00195.png,06:27,387,06:27:52,23272,52,06:22,382,06:22:50,22970,True,False,False,True,5,True,False,False,"To read the exact time on this analog clock, I need to examine the hour, minute, and second hands carefully. The hour hand is pointing just past the 6, indicating it's in the 6:30-6:31 range. The minute hand appears to be between the 4 and 5, suggesting 22 minutes past the hour. The second hand is pointing to the 10, which represents 50 seconds.

Based on this analysis, the time shown on the clock is:

06:22:50",3.3061065673828125,
rege_ood_clean_blender_000196,clean,images/sample_00196.png,05:54,354,05:54:44,21284,44,05:53,353,05:53:45,21225,True,False,True,True,1,True,False,False,5:53:45,0.3280966281890869,
rege_ood_clean_blender_000197,clean,images/sample_00197.png,01:21,81,01:21:24,4884,24,01:21,81,01:21:22,4882,True,True,True,True,0,True,True,False,1:21:22,0.3289022445678711,
rege_ood_clean_blender_000198,clean,images/sample_00198.png,08:48,528,08:48:58,31738,58,08:48,528,08:48:57,31737,True,True,True,True,0,True,True,False,The exact time shown on this analog clock is 08:48:57.,0.5418572425842285,
rege_ood_clean_blender_000199,clean,images/sample_00199.png,04:17,257,04:17:13,15433,13,04:18,258,04:18:12,15492,True,False,True,True,1,True,False,False,04:18:12,0.34750795364379883,
rege_ood_clean_blender_000200,clean,images/sample_00200.png,01:40,100,01:40:05,6005,5,12:07,7,12:07:38,458,True,False,False,False,93,False,False,False,12:07:38,0.3616657257080078,
rege_ood_clean_blender_000201,clean,images/sample_00201.png,06:01,361,06:01:07,21667,7,02:02,122,02:02:10,7330,True,False,False,False,239,False,False,False,The exact time shown on this analog clock is 02:02:10,0.7618610858917236,
rege_ood_clean_blender_000202,clean,images/sample_00202.png,09:28,568,09:28:30,34110,30,09:27,567,09:27:28,34048,True,False,True,True,1,True,False,False,The exact time shown on this analog clock is 09:27:28.,0.7998054027557373,
rege_ood_clean_blender_000203,clean,images/sample_00203.png,03:21,201,03:21:05,12065,5,03:23,203,03:23:05,12185,True,False,False,True,2,True,False,True,3:23:05,0.326357364654541,
rege_ood_clean_blender_000204,clean,images/sample_00204.png,01:24,84,01:24:43,5083,43,01:23,83,01:23:44,5024,True,False,True,True,1,True,False,False,1:23:44,0.4682013988494873,
rege_ood_clean_blender_000205,clean,images/sample_00205.png,07:23,443,07:23:22,26602,22,07:22,442,07:22:20,26540,True,False,True,True,1,True,False,False,The exact time shown on the analog clock is 7:22:20.,0.6632158756256104,
rege_ood_clean_blender_000206,clean,images/sample_00206.png,02:29,149,02:29:14,8954,14,02:28,148,02:28:13,8893,True,False,True,True,1,True,False,False,The exact time shown on the analog clock is 02:28:13.,0.8091189861297607,
rege_ood_clean_blender_000207,clean,images/sample_00207.png,07:26,446,,,,07:25,445,07:25:28,26728,True,False,True,True,1,True,False,,07:25:28,0.4961416721343994,
rege_ood_clean_blender_000208,clean,images/sample_00208.png,10:21,621,10:21:01,37261,1,10:20,620,10:20:01,37201,True,False,True,True,1,True,False,True,The exact time shown on this analog clock is 10:20:01.,0.6745271682739258,
rege_ood_clean_blender_000209,clean,images/sample_00209.png,08:57,537,08:57:03,32223,3,08:58,538,08:58:03,32283,True,False,True,True,1,True,False,True,08:58:03,0.46123170852661133,
rege_ood_clean_blender_000210,clean,images/sample_00210.png,05:35,335,,,,11:34,694,11:34:34,41674,True,False,False,False,359,False,False,,11:34:34,0.36710214614868164,
rege_ood_clean_blender_000211,clean,images/sample_00211.png,01:18,78,,,,01:18,78,01:18:00,4680,True,True,True,True,0,True,True,,1:18:00,0.4236741065979004,
rege_ood_clean_blender_000212,clean,images/sample_00212.png,10:36,636,10:36:09,38169,9,10:36,636,10:36:10,38170,True,True,True,True,0,True,True,False,10:36:10,0.45529747009277344,
rege_ood_clean_blender_000213,clean,images/sample_00213.png,06:07,367,06:07:20,22040,20,06:05,365,06:05:18,21918,True,False,False,True,2,True,False,False,The exact time shown on this analog clock is 06:05:18.,0.7746787071228027,
rege_ood_clean_blender_000214,clean,images/sample_00214.png,07:00,420,,,,07:01,421,07:01:00,25260,True,False,True,True,1,True,False,,07:01:00,0.33875131607055664,
rege_ood_clean_blender_000215,clean,images/sample_00215.png,01:48,108,,,,01:47,107,01:47:47,6467,True,False,True,True,1,True,False,,1:47:47,0.3226957321166992,
rege_ood_clean_blender_000216,clean,images/sample_00216.png,11:53,713,11:53:15,42795,15,12:54,54,12:54:16,3256,True,False,False,False,61,False,False,False,12:54:16,0.33907532691955566,
rege_ood_clean_blender_000217,clean,images/sample_00217.png,01:41,101,,,,12:37,37,12:37:45,2265,True,False,False,False,64,False,False,,12:37:45,0.3392326831817627,
rege_ood_clean_blender_000218,clean,images/sample_00218.png,09:59,599,09:59:57,35997,57,10:01,601,10:01:57,36117,True,False,False,True,2,False,False,True,10:01:57,0.48848724365234375,
rege_ood_clean_blender_000219,clean,images/sample_00219.png,12:49,49,,,,12:49,49,12:49:46,2986,True,True,True,True,0,True,True,,12:49:46,0.4759862422943115,
rege_ood_clean_blender_000220,clean,images/sample_00220.png,08:15,495,,,,08:14,494,08:14:00,29640,True,False,True,True,1,True,False,,08:14:00,0.46019554138183594,
rege_ood_clean_blender_000221,clean,images/sample_00221.png,07:59,479,,,,08:00,480,08:00:59,28859,True,False,True,True,1,False,False,,08:00:59,0.5096085071563721,
rege_ood_clean_blender_000222,clean,images/sample_00222.png,02:10,130,,,,12:13,13,12:13:14,794,True,False,False,False,117,False,False,,12:13:14,0.4401736259460449,
rege_ood_clean_blender_000223,clean,images/sample_00223.png,06:36,396,06:36:52,23812,52,07:38,458,07:38:53,27533,True,False,False,False,62,False,False,False,The time shown on the analog clock in HH:MM:SS format is 07:38:53.,0.8978173732757568,
rege_ood_clean_blender_000224,clean,images/sample_00224.png,03:32,212,,,,03:32,212,03:32:00,12720,True,True,True,True,0,True,True,,The exact time shown on this analog clock is 03:32:00,0.6561739444732666,
rege_ood_clean_blender_000225,clean,images/sample_00225.png,08:54,534,08:54:07,32047,7,08:53,533,08:53:07,31987,True,False,True,True,1,True,False,True,The time shown on the analog clock is 08:53:07.,0.6451361179351807,
rege_ood_clean_blender_000226,clean,images/sample_00226.png,05:08,308,,,,01:09,69,01:09:36,4176,True,False,False,False,239,False,False,,01:09:36,0.33864831924438477,
rege_ood_clean_blender_000227,clean,images/sample_00227.png,12:40,40,12:40:00,2400,0,09:58,598,09:58:57,35937,True,False,False,False,162,False,False,False,09:58:57,0.47315239906311035,
rege_ood_clean_blender_000228,clean,images/sample_00228.png,01:59,119,,,,03:02,182,03:02:00,10920,True,False,False,False,63,False,False,,03:02:00,0.5050067901611328,
rege_ood_clean_blender_000229,clean,images/sample_00229.png,03:23,203,03:23:52,12232,52,03:24,204,03:24:52,12292,True,False,True,True,1,True,False,True,03:24:52,0.35660767555236816,
rege_ood_clean_blender_000230,clean,images/sample_00230.png,07:45,465,,,,10:45,645,10:45:00,38700,True,False,False,False,180,False,True,,10:45:00,0.44974780082702637,
rege_ood_clean_blender_000231,clean,images/sample_00231.png,02:46,166,,,,12:45,45,12:45:00,2700,True,False,False,False,121,False,False,,12:45:00,0.4802396297454834,
rege_ood_clean_blender_000232,clean,images/sample_00232.png,01:49,109,01:49:25,6565,25,01:50,110,01:50:25,6625,True,False,True,True,1,True,False,True,1:50:25,0.45701050758361816,
rege_ood_clean_blender_000233,clean,images/sample_00233.png,03:12,192,,,,12:11,11,12:11:11,671,True,False,False,False,181,False,False,,12:11:11,0.3704688549041748,
rege_ood_clean_blender_000234,clean,images/sample_00234.png,09:25,565,09:25:11,33911,11,09:27,567,09:27:11,34031,True,False,False,True,2,True,False,True,09:27:11,0.44037914276123047,
rege_ood_clean_blender_000235,clean,images/sample_00235.png,01:06,66,,,,05:00,300,,,True,False,False,False,234,False,False,,00:05:00,0.4791710376739502,
rege_ood_clean_blender_000236,clean,images/sample_00236.png,06:56,416,,,,06:55,415,06:55:53,24953,True,False,True,True,1,True,False,,The exact time shown on the analog clock is 06:55:53.,0.8002495765686035,
rege_ood_clean_blender_000237,clean,images/sample_00237.png,03:56,236,03:56:24,14184,24,03:56,236,03:56:24,14184,True,True,True,True,0,True,True,True,The time shown on the analog clock is 3:56:24,0.6137611865997314,
rege_ood_clean_blender_000238,clean,images/sample_00238.png,10:38,638,,,,10:38,638,10:38:39,38319,True,True,True,True,0,True,True,,10:38:39,0.481121301651001,
rege_ood_clean_blender_000239,clean,images/sample_00239.png,05:02,302,,,,05:02,302,05:02:01,18121,True,True,True,True,0,True,True,,05:02:01,0.3440525531768799,
rege_ood_clean_blender_000240,clean,images/sample_00240.png,03:39,219,03:39:09,13149,9,03:39,219,03:39:09,13149,True,True,True,True,0,True,True,True,3:39:09,0.4225130081176758,
rege_ood_clean_blender_000241,clean,images/sample_00241.png,12:20,20,12:20:32,1232,32,12:20,20,12:20:31,1231,True,True,True,True,0,True,True,False,12:20:31,0.4627535343170166,
rege_ood_clean_blender_000242,clean,images/sample_00242.png,10:26,626,10:26:11,37571,11,10:28,628,10:28:11,37691,True,False,False,True,2,True,False,True,10:28:11,0.46086597442626953,
rege_ood_clean_blender_000243,clean,images/sample_00243.png,11:27,687,,,,,,,,False,False,False,False,,,,,00:30:00,0.4621288776397705,
rege_ood_clean_blender_000244,clean,images/sample_00244.png,08:17,497,08:17:54,29874,54,07:51,471,07:51:13,28273,True,False,False,False,26,False,False,False,07:51:13,0.4618206024169922,
rege_ood_clean_blender_000245,clean,images/sample_00245.png,09:30,570,09:30:18,34218,18,09:32,572,09:32:20,34340,True,False,False,True,2,True,False,False,9:32:20,0.4441072940826416,
rege_ood_clean_blender_000246,clean,images/sample_00246.png,05:21,321,05:21:14,19274,14,06:07,367,06:07:15,22035,True,False,False,False,46,False,False,False,The time shown on the analog clock is 06:07:15.,0.6479966640472412,
rege_ood_clean_blender_000247,clean,images/sample_00247.png,06:06,366,06:06:26,21986,26,06:07,367,06:07:25,22045,True,False,True,True,1,True,False,False,06:07:25,0.47132182121276855,
rege_ood_clean_blender_000248,clean,images/sample_00248.png,04:46,286,04:46:37,17197,37,04:46,286,04:46:37,17197,True,True,True,True,0,True,True,True,4:46:37,0.44485044479370117,
rege_ood_clean_blender_000249,clean,images/sample_00249.png,05:51,351,05:51:01,21061,1,10:01,601,10:01:02,36062,True,False,False,False,250,False,False,False,10:01:02,0.4688608646392822,
rege_ood_clean_blender_000250,clean,images/sample_00250.png,12:41,41,,,,01:45,105,01:45:45,6345,True,False,False,False,64,False,False,,01:45:45,0.34195852279663086,
rege_ood_clean_blender_000251,clean,images/sample_00251.png,11:08,668,,,,11:08,668,11:08:00,40080,True,True,True,True,0,True,True,,11:08:00,0.4628872871398926,
rege_ood_clean_blender_000252,clean,images/sample_00252.png,09:26,566,09:26:26,33986,26,09:35,575,09:35:25,34525,True,False,False,False,9,True,False,False,"To read the exact time shown on this analog clock, I need to carefully examine the hour, minute, and second hands:

Hour hand: Pointing just past the 9, indicating it's after 9:00 but before 10:00.

Minute hand: Almost at the 7, which represents 35 minutes past the hour.

Second hand: Positioned between the 5 and 6, closer to the 5. This indicates 25 seconds.

Therefore, the exact time shown on this analog clock is:

09:35:25",3.431931734085083,
rege_ood_clean_blender_000253,clean,images/sample_00253.png,11:47,707,11:47:51,42471,51,11:48,708,11:48:51,42531,True,False,True,True,1,True,False,True,11:48:51,0.47112512588500977,
rege_ood_clean_blender_000254,clean,images/sample_00254.png,01:12,72,01:12:19,4339,19,01:13,73,01:13:19,4399,True,False,True,True,1,True,False,True,The time shown on the analog clock is 01:13:19,0.7502307891845703,
rege_ood_clean_blender_000255,clean,images/sample_00255.png,03:45,225,,,,10:43,643,10:43:18,38598,True,False,False,False,302,False,False,,10:43:18,0.4667847156524658,
rege_ood_clean_blender_000256,clean,images/sample_00256.png,08:59,539,08:59:27,32367,27,08:58,538,08:58:26,32306,True,False,True,True,1,True,False,False,The exact time shown on this analog clock is 08:58:26,0.6444492340087891,
rege_ood_clean_blender_000257,clean,images/sample_00257.png,04:04,244,,,,04:04,244,04:04:04,14644,True,True,True,True,0,True,True,,04:04:04,0.4658498764038086,
rege_ood_clean_blender_000258,clean,images/sample_00258.png,10:08,608,10:08:41,36521,41,10:08,608,10:08:41,36521,True,True,True,True,0,True,True,True,10:08:41,0.4605534076690674,
rege_ood_clean_blender_000259,clean,images/sample_00259.png,10:41,641,10:41:47,38507,47,10:42,642,10:42:39,38559,True,False,True,True,1,True,False,False,10:42:39,0.4715104103088379,
rege_ood_clean_blender_000260,clean,images/sample_00260.png,09:30,570,09:30:09,34209,9,09:29,569,09:29:07,34147,True,False,True,True,1,True,False,False,09:29:07,0.530566930770874,
rege_ood_clean_blender_000261,clean,images/sample_00261.png,10:50,650,10:50:40,39040,40,10:49,649,10:49:39,38979,True,False,True,True,1,True,False,False,10:49:39,0.34145259857177734,
rege_ood_clean_blender_000262,clean,images/sample_00262.png,01:17,77,,,,01:17,77,01:17:00,4620,True,True,True,True,0,True,True,,01:17:00,0.4641611576080322,
rege_ood_clean_blender_000263,clean,images/sample_00263.png,11:21,681,11:21:46,40906,46,10:45,645,10:45:45,38745,True,False,False,False,36,False,False,False,10:45:45,0.526669979095459,
rege_ood_clean_blender_000264,clean,images/sample_00264.png,12:39,39,12:39:40,2380,40,12:38,38,12:38:39,2319,True,False,True,True,1,True,False,False,The exact time shown on this analog clock is 12:38:39.,0.7659423351287842,
rege_ood_clean_blender_000265,clean,images/sample_00265.png,11:21,681,11:21:23,40883,23,12:20,20,12:20:24,1224,True,False,False,False,59,False,False,False,12:20:24,0.3409233093261719,
rege_ood_clean_blender_000266,clean,images/sample_00266.png,07:39,459,,,,,,,,False,False,False,False,,,,,20:40:39,0.46055030822753906,
rege_ood_clean_blender_000267,clean,images/sample_00267.png,10:40,640,,,,10:41,641,10:41:10,38470,True,False,True,True,1,True,False,,10:41:10,0.5034282207489014,
rege_ood_clean_blender_000268,clean,images/sample_00268.png,06:15,375,06:15:25,22525,25,06:14,374,06:14:24,22464,True,False,True,True,1,True,False,False,06:14:24,0.5038712024688721,
rege_ood_clean_blender_000269,clean,images/sample_00269.png,10:51,651,10:51:55,39115,55,10:56,656,10:56:54,39414,True,False,False,True,5,True,False,False,10:56:54,0.4974653720855713,
rege_ood_clean_blender_000270,clean,images/sample_00270.png,10:30,630,10:30:48,37848,48,08:30,510,08:30:46,30646,True,False,False,False,120,False,True,False,08:30:46,0.47638845443725586,
rege_ood_clean_blender_000271,clean,images/sample_00271.png,12:56,56,,,,12:55,55,12:55:00,3300,True,False,True,True,1,True,False,,12:55:00,0.4800548553466797,
rege_ood_clean_blender_000272,clean,images/sample_00272.png,06:03,363,,,,05:56,356,05:56:56,21416,True,False,False,False,7,False,False,,5:56:56,0.47601890563964844,
rege_ood_clean_blender_000273,clean,images/sample_00273.png,08:13,493,,,,08:12,492,08:12:00,29520,True,False,True,True,1,True,False,,08:12:00,0.4595463275909424,
rege_ood_clean_blender_000274,clean,images/sample_00274.png,07:24,444,07:24:44,26684,44,06:46,406,06:46:15,24375,True,False,False,False,38,False,False,False,The time shown on this analog clock is 06:46:15,0.7508788108825684,
rege_ood_clean_blender_000275,clean,images/sample_00275.png,10:30,630,,,,12:35,35,12:35:35,2135,True,False,False,False,125,False,False,,12:35:35,0.46909499168395996,
rege_ood_clean_blender_000276,clean,images/sample_00276.png,11:47,707,11:47:55,42475,55,11:49,709,11:49:56,42596,True,False,False,True,2,True,False,False,11:49:56,0.33613014221191406,
rege_ood_clean_blender_000277,clean,images/sample_00277.png,06:11,371,06:11:24,22284,24,06:20,380,06:20:07,22807,True,False,False,False,9,True,False,False,06:20:07,0.44982457160949707,
rege_ood_clean_blender_000278,clean,images/sample_00278.png,09:24,564,09:24:18,33858,18,09:23,563,09:23:16,33796,True,False,True,True,1,True,False,False,The exact time shown on the analog clock is 09:23:16.,0.7960331439971924,
rege_ood_clean_blender_000279,clean,images/sample_00279.png,02:54,174,,,,12:50,50,12:50:50,3050,True,False,False,False,124,False,False,,12:50:50,0.46909475326538086,
rege_ood_clean_blender_000280,clean,images/sample_00280.png,03:59,239,,,,12:00,0,12:00:43,43,True,False,False,False,239,False,False,,12:00:43,0.5075283050537109,
rege_ood_clean_blender_000281,clean,images/sample_00281.png,11:34,694,11:34:29,41669,29,12:34,34,12:34:28,2068,True,False,False,False,60,False,True,False,12:34:28,0.48700380325317383,
rege_ood_clean_blender_000282,clean,images/sample_00282.png,12:48,48,,,,12:46,46,12:46:46,2806,True,False,False,True,2,True,False,,12:46:46,0.491180419921875,
rege_ood_clean_blender_000283,clean,images/sample_00283.png,07:50,470,07:50:48,28248,48,07:49,469,07:49:47,28187,True,False,True,True,1,True,False,False,The exact time shown on the analog clock is 7:49:47.,0.6418812274932861,
rege_ood_clean_blender_000284,clean,images/sample_00284.png,01:11,71,,,,01:11,71,01:11:58,4318,True,True,True,True,0,True,True,,1:11:58,0.43990516662597656,
rege_ood_clean_blender_000285,clean,images/sample_00285.png,06:47,407,06:47:07,24427,7,06:46,406,06:46:06,24366,True,False,True,True,1,True,False,False,The exact time shown on the analog clock is 06:46:06.,0.6616957187652588,
rege_ood_clean_blender_000286,clean,images/sample_00286.png,12:15,15,12:15:14,914,14,12:13,13,12:13:13,793,True,False,False,True,2,True,False,False,12:13:13,0.33872342109680176,
rege_ood_clean_blender_000287,clean,images/sample_00287.png,11:27,687,11:27:39,41259,39,05:37,337,05:37:35,20255,True,False,False,False,350,False,False,False,05:37:35,0.46498703956604004,
rege_ood_clean_blender_000288,clean,images/sample_00288.png,08:25,505,,,,08:26,506,08:26:00,30360,True,False,True,True,1,True,False,,The exact time shown on this analog clock is 08:26:00.,0.6562066078186035,
rege_ood_clean_blender_000289,clean,images/sample_00289.png,12:47,47,,,,12:51,51,12:51:01,3061,True,False,False,True,4,True,False,,The exact time shown on this analog clock is 12:51:01.,0.6576778888702393,
rege_ood_clean_blender_000290,clean,images/sample_00290.png,07:41,461,07:41:15,27675,15,07:39,459,07:39:13,27553,True,False,False,True,2,True,False,False,07:39:13,0.4552745819091797,
rege_ood_clean_blender_000291,clean,images/sample_00291.png,10:58,658,,,,10:59,659,10:59:00,39540,True,False,True,True,1,True,False,,10:59:00,0.37558984756469727,
rege_ood_clean_blender_000292,clean,images/sample_00292.png,12:32,32,,,,,,,,False,False,False,False,,,,,00:32:32,0.43901801109313965,
rege_ood_clean_blender_000293,clean,images/sample_00293.png,10:11,611,,,,10:10,610,10:10:00,36600,True,False,True,True,1,True,False,,10:10:00,0.45142340660095215,
rege_ood_clean_blender_000294,clean,images/sample_00294.png,03:36,216,,,,12:36,36,12:36:39,2199,True,False,False,False,180,False,True,,12:36:39,0.3546631336212158,
